UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,190870580,03/28/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
LARCENY-FROM VEHICLE,190870604,03/28/2019,1968 PEACHTREE RD NW ,207,,E,33.81,-84.39583,
LARCENY-NON VEHICLE,190872231,03/28/2019,1257 KIPLING ST SE,308,Thomasville Heights,Z,33.69748,-84.35161,
LARCENY-FROM VEHICLE,190870158,03/28/2019,207 PEACHTREE CENTER AVE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,190870429,03/28/2019,2793 HARRINGTON PL SW,406,,I,33.73583,-84.47946,
LARCENY-FROM VEHICLE,190870491,03/28/2019,1132 VIRGINIA AVE NE,601,Virginia Highland,F,33.78212,-84.35008,
LARCENY-FROM VEHICLE,190870513,03/28/2019,1960 BOLTON RD NW,103,Whittier Mill Village,D,33.80982,-84.47898,
LARCENY-FROM VEHICLE,190870596,03/28/2019,3145 LOVELL DR SW,409,Southwest,R,33.7053,-84.49197,
LARCENY-FROM VEHICLE,190870661,03/28/2019,677 FAIRBURN RD NW,114,Fairburn Heights,H,33.77402,-84.4994,
LARCENY-FROM VEHICLE,190870708,03/28/2019,1994 BEECHER RD SW,404,Cascade Avenue/Road,S,33.73365,-84.45335,
LARCENY-FROM VEHICLE,190870813,03/28/2019,153 POWELL ST SE,606,Cabbagetown,N,33.7504,-84.36623,
LARCENY-FROM VEHICLE,190870908,03/28/2019,2813 W ROXBORO RD NE,210,Pine Hills,B,33.8314,-84.34921,
LARCENY-NON VEHICLE,190870935,03/28/2019,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631,
LARCENY-NON VEHICLE,190871019,03/28/2019,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66005,-84.50994,
LARCENY-NON VEHICLE,190871276,03/28/2019,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,190871545,03/28/2019,683 PEACHTREE ST NE,505,Midtown,E,33.77305,-84.38472,
LARCENY-NON VEHICLE,190872259,03/28/2019,660 CASCADE AVE SW,402,West End,T,33.73734,-84.43554,
LARCENY-NON VEHICLE,190870202,03/28/2019,2716 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75395,-84.47612,
LARCENY-NON VEHICLE,190870534,03/28/2019,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,190871011,03/28/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,190871060,03/28/2019,1843 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.80642,-84.36668,
LARCENY-NON VEHICLE,190871121,03/28/2019,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,190871275,03/28/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190871277,03/28/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190871353,03/28/2019,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-NON VEHICLE,190871440,03/28/2019,201 PEACHTREE ST NE,510,Downtown,M,33.75925,-84.38748,
LARCENY-NON VEHICLE,190871670,03/28/2019,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,190871712,03/28/2019,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-NON VEHICLE,190872176,03/28/2019,902 DILL AVE SW,301,Capitol View,X,33.71803,-84.41768,
LARCENY-NON VEHICLE,190871527,03/28/2019,565 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8224,-84.36851,
LARCENY-NON VEHICLE,190871462,03/28/2019,1287 WHITE ST SW,402,West End,T,33.73641,-84.42825,
LARCENY-FROM VEHICLE,190862200,03/28/2019,22 FAIRLIE ST NW,511,Downtown,M,33.75587,-84.3918,
LARCENY-FROM VEHICLE,190862258,03/27/2019,492 LARKIN ST SW,507,Castleberry Hill,M,33.7476,-84.4037,
LARCENY-FROM VEHICLE,190862263,03/27/2019,1384 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.73922,-84.43408,
LARCENY-FROM VEHICLE,190862270,03/27/2019,1402 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,190862312,03/27/2019,540 17TH ST NW,207,Loring Heights,E,33.79138,-84.40688,
LARCENY-FROM VEHICLE,190862366,03/27/2019,990 BRADY AVE NW,501,Home Park,E,33.78225,-84.41391,
LARCENY-FROM VEHICLE,190860001,03/27/2019,1341 HOOPER AVE NE,608,Candler Park,N,33.76754,-84.34357,
LARCENY-FROM VEHICLE,190860031,03/27/2019,320 FERGUSON ST NE,608,Candler Park,N,33.76301,-84.34352,
LARCENY-FROM VEHICLE,190860034,03/27/2019,1136 CRESCENT AVE NE,503,Midtown,E,33.78575,-84.38451,
LARCENY-FROM VEHICLE,190860049,03/27/2019,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339,
LARCENY-FROM VEHICLE,190860108,03/27/2019,1983 HOWELL MILL RD NW,205,Channing Valley,C,33.80884,-84.41276,
LARCENY-FROM VEHICLE,190860176,03/27/2019,50 BISCAYNE DR NW,205,,C,33.81504,-84.39296,
LARCENY-FROM VEHICLE,190860218,03/27/2019,450 OAKLAND AVE SE,605,Grant Park,W,33.74217,-84.37475,
LARCENY-FROM VEHICLE,190860243,03/27/2019,1703 NOBLE DR NE,613,Morningside/Lenox Park,F,33.80102,-84.34433,
LARCENY-FROM VEHICLE,190860371,03/27/2019,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70166,-84.46412,
LARCENY-FROM VEHICLE,190860401,03/27/2019,1000 ROSEDALE RD NE,601,Virginia Highland,F,33.7819,-84.34844,
LARCENY-FROM VEHICLE,190860418,03/27/2019,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
LARCENY-FROM VEHICLE,190860539,03/27/2019,351 MOUNT ZION RD SW,311,Hammond Park,X,33.67305,-84.40132,
LARCENY-FROM VEHICLE,190860545,03/27/2019,230 SAMPSON ST NE,604,Old Fourth Ward,M,33.76043,-84.36573,
LARCENY-FROM VEHICLE,190860721,03/27/2019,100 TERRACE DR NE,211,Peachtree Hills,B,33.82167,-84.38571,
LARCENY-FROM VEHICLE,190860742,03/27/2019,401 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.76633,-84.46976,
LARCENY-FROM VEHICLE,190861144,03/27/2019,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
LARCENY-FROM VEHICLE,190861368,03/27/2019,305 TED TURNER DR NW,508,Downtown,M,33.76284,-84.3889,
LARCENY-FROM VEHICLE,190861668,03/27/2019,1981 JOSEPH E BOONE BLVD,109,Center Hill,J,33.77725,-84.46072,
LARCENY-FROM VEHICLE,190862166,03/27/2019,1221 CROSS CREEK PKWY NW,204,Cross Creek,C,33.82131,-84.42734,
LARCENY-NON VEHICLE,190861311,03/27/2019,3353 PEACHTREE RD NE,208,Lenox,B,33.84774,-84.36713,
LARCENY-NON VEHICLE,190860943,03/27/2019,680 PONCE DE LEON AVE NE,614,Midtown,E,33.77406,-84.36528,
LARCENY-NON VEHICLE,190861050,03/27/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190861102,03/27/2019,650 PONCE DE LEON AVE NE ,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,190861433,03/27/2019,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77324,-84.36513,
LARCENY-NON VEHICLE,190861770,03/27/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,190862099,03/27/2019,835 MARTIN L KING JR DR,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190862194,03/27/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-FROM VEHICLE,190860747,03/27/2019,2224 COLLINS RD NW ,103,Bolton,D,33.81689,-84.465,
LARCENY-FROM VEHICLE,190860980,03/27/2019,1160 MOORES MILL RD NW,201,Brandon,C,33.83133,-84.42498,
LARCENY-FROM VEHICLE,190861248,03/27/2019,2686 HOOD AVE NW,109,Center Hill,J,33.7684,-84.46962,
LARCENY-FROM VEHICLE,190861337,03/27/2019,550 ATWOOD ST SW,401,West End,T,33.74006,-84.42868,
LARCENY-FROM VEHICLE,190861761,03/27/2019,2496 ST PAUL AVE,113,Carey Park,G,33.78942,-84.46998,
LARCENY-NON VEHICLE,190860966,03/27/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
AUTO THEFT,190860215,03/27/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
AUTO THEFT,190860434,03/27/2019,1964 HANDLEY AVE SW,404,Westwood Terrace,I,33.73469,-84.45218,
AUTO THEFT,190861096,03/27/2019,815 FLAT SHOALS WAY SE,612,East Atlanta,W,33.73177,-84.33213,
AUTO THEFT,190861174,03/27/2019,445 WESTMEATH DR SW,404,Westview,T,33.7431,-84.44624,
AUTO THEFT,190861807,03/27/2019,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.81987,-84.36568,
AUTO THEFT,190861949,03/27/2019,3475 OAK VALLEY RD NE,210,Buckhead Heights,B,33.84996,-84.35917,
AUTO THEFT,190862266,03/27/2019,691 ECHO  ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
LARCENY-NON VEHICLE,190860792,03/27/2019,1004 ASHBY GRV SW,104,Ashview Heights,T,33.74972,-84.42065,
LARCENY-NON VEHICLE,190862276,03/27/2019,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285,
AGG ASSAULT,190861335,03/27/2019,316 ARGUS CIR NW,111,Adamsville,H,33.76419,-84.50494,
AGG ASSAULT,190860208,03/27/2019,3086 MIDDLETON RD NW,111,,I,33.7526,-84.48986,
AGG ASSAULT,190861237,03/27/2019,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
AGG ASSAULT,190861640,03/27/2019,1860 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.75956,-84.44797,
AGG ASSAULT,190861848,03/27/2019,904 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75454,-84.41704,
AGG ASSAULT,190862189,03/27/2019,398 Peace Ave NE,603,Old Fourth Ward,M,33.76537,-84.37289,
AGG ASSAULT,190862330,03/27/2019,1083 WESTVIEW DR SW,104,Ashview Heights,T,33.74725,-84.42314,
BURGLARY-RESIDENCE,190860471,03/27/2019,755 MARTIN ST SE,304,Summerhill,V,33.73398,-84.3844,
BURGLARY-RESIDENCE,190860632,03/27/2019,759 MARTIN ST SE,304,Summerhill,V,33.73384,-84.38433,
BURGLARY-RESIDENCE,190861217,03/27/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
BURGLARY-NONRES,190860711,03/27/2019,1085 LINDBERGH DR,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
BURGLARY-NONRES,190862399,03/27/2019,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72039,-84.34958,
BURGLARY-RESIDENCE,190860556,03/27/2019,1075 HILBURN DR SE,612,East Atlanta,W,33.72591,-84.32608,
BURGLARY-RESIDENCE,190861600,03/27/2019,4190 CARMAIN DR NE,209,North Buckhead,B,33.86925,-84.36137,
BURGLARY-RESIDENCE,190851645,03/26/2019,2283 BAGWELL DR SW,310,Polar Rock,Z,33.6918,-84.39852,
BURGLARY-NONRES,190850471,03/26/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
BURGLARY-NONRES,190850593,03/26/2019,1610 SOUTHLAND CIR NW,103,Hills Park,D,33.80178,-84.43359,
BURGLARY-NONRES,190851006,03/26/2019,650 PHIPPS BLVD NE,209,North Buckhead,B,33.85387,-84.3651,
BURGLARY-RESIDENCE,190851010,03/26/2019,1306 KIPLING ST SE,308,Thomasville Heights,Z,33.69705,-84.35299,
BURGLARY-RESIDENCE,190851246,03/26/2019,4086 ESTER DR SW,407,Wilson Mill Meadows,H,33.75374,-84.5213,
BURGLARY-RESIDENCE,190851897,03/26/2019,272 WHITWORTH DR SW,407,Baker Hills,H,33.76097,-84.52074,
BURGLARY-RESIDENCE,190852103,03/26/2019,3962 CORNELL BLVD SW,407,Baker Hills,H,33.75861,-84.51704,
AGG ASSAULT,190851914,03/26/2019,1410 METROPOLITAN PKWY,301,Capitol View Manor,X,33.7162,-84.40788,
AGG ASSAULT,190851478,03/26/2019,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
AGG ASSAULT,190851891,03/26/2019,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78784,-84.49384,
AGG ASSAULT,190852158,03/26/2019,24 VANIRA AVE SE,304,Peoplestown,V,33.72951,-84.38726,
AGG ASSAULT,190852314,03/26/2019,1142 PRINCESS AVE SW,403,Oakland City,S,33.72387,-84.42504,
AGG ASSAULT,190851021,03/26/2019,780 NEAL ST NW,506,English Avenue,L,33.76619,-84.41292,
AGG ASSAULT,190851521,03/26/2019,1107 INDALE PL SW,403,Oakland City,S,33.72464,-84.42836,
LARCENY-NON VEHICLE,190782038,03/26/2019,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678,
LARCENY-NON VEHICLE,190850668,03/26/2019,236 MILTON AVE SE,305,Chosewood Park,Y,33.71959,-84.3803,
LARCENY-NON VEHICLE,190850785,03/26/2019,819 BLOSSOM ST SW,306,Sylvan Hills,X,33.71184,-84.4155,
LARCENY-NON VEHICLE,190850995,03/26/2019,1069 CUMBERLAND RD,613,Morningside/Lenox Park,F,33.79544,-84.35206,
LARCENY-NON VEHICLE,190851104,03/26/2019,3565 MARTIN L KING JR DR NW ,111,Adamsville,H,33.7601,-84.50466,
LARCENY-NON VEHICLE,190851139,03/26/2019,2315 CARVER DR NW,108,Dixie Hills,J,33.76019,-84.4634,
LARCENY-NON VEHICLE,190851719,03/26/2019,2521 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82412,-84.36713,
LARCENY-NON VEHICLE,190852055,03/26/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,190851227,03/26/2019,1608 MARLBROOK DR NE,608,Candler Park,N,33.76765,-84.33485,
ROBBERY-PEDESTRIAN,190851561,03/26/2019,300 PEACHTREE ST NE,502,Midtown,E,33.79675,-84.38773,
ROBBERY-RESIDENCE,190850917,03/26/2019,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70837,-84.36007,
AUTO THEFT,190850684,03/26/2019,188 14TH ST NE @COLONY SQUARE,502,Midtown,E,33.78663,-84.38139,
AUTO THEFT,190850875,03/26/2019,6 GERTRUDE PL NW,110,Grove Park,J,33.77478,-84.44488,
AUTO THEFT,190851228,03/26/2019,2345 ADAMS DR NW,103,Bolton,D,33.81881,-84.45333,
AUTO THEFT,190851240,03/26/2019,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AUTO THEFT,190851300,03/26/2019,188 14TH ST NE @COLONY SQUARE,502,Midtown,E,33.78663,-84.38139,
AUTO THEFT,190851370,03/26/2019,1210 CAROLINE ST NE,609,Edgewood,O,33.75954,-84.34705,
AUTO THEFT,190851433,03/26/2019,329 14TH ST NW,501,Home Park,E,33.78635,-84.39797,
AUTO THEFT,190852395,03/26/2019,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
LARCENY-NON VEHICLE,190850563,03/26/2019,1113 HUNTER PL NW,105,Washington Park,K,33.75507,-84.42416,
LARCENY-FROM VEHICLE,190850877,03/26/2019,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023,
LARCENY-NON VEHICLE,190850744,03/26/2019,2729 PINELLA DR SW,413,Lake Estates,P,33.67966,-84.53355,
LARCENY-NON VEHICLE,190851109,03/26/2019,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574,
LARCENY-NON VEHICLE,190851888,03/26/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,190850260,03/26/2019,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,190850772,03/26/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190850837,03/26/2019,1001 PONCE DE LEON AVE NE ,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,190851107,03/26/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190851268,03/26/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190851368,03/26/2019,693 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.82925,-84.36433,
LARCENY-NON VEHICLE,190851770,03/26/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,190851829,03/26/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190850673,03/26/2019,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,190842037,03/26/2019,342 NELSON ST,507,Castleberry Hill,M,33.75121,-84.39861,
LARCENY-FROM VEHICLE,190850033,03/26/2019,515 FULTON ST SW,303,Mechanicsville,V,33.741,-84.40447,
LARCENY-FROM VEHICLE,190850336,03/26/2019,2163 CYPRESS LN SW  ,412,Ben Hill Terrace,P,33.69484,-84.51949,
LARCENY-FROM VEHICLE,190850417,03/26/2019,3673 RAMSEY CIR SW,414,Princeton Lakes,P,33.66272,-84.51213,
LARCENY-FROM VEHICLE,190850482,03/26/2019, 195 ARIZONA AVE,609,Edgewood,O,33.75929,-84.3312,
LARCENY-FROM VEHICLE,190850629,03/26/2019,21 14TH ST NE,503,Midtown,E,33.7863,-84.38715,
LARCENY-FROM VEHICLE,190850690,03/26/2019,575 COURTLAND ST NE,509,Downtown,M,33.77019,-84.38389,
LARCENY-FROM VEHICLE,190850707,03/26/2019,2285 PEACHTREE RD NE ,211,,E,33.81637,-84.38954,
LARCENY-FROM VEHICLE,190850914,03/26/2019,686 11TH ST NW,501,Home Park,E,33.78267,-84.40983,
LARCENY-FROM VEHICLE,190851057,03/26/2019,1788 ELLSWORTH INDUSTRIAL BLVD NW,204,Underwood Hills,D,33.80415,-84.42757,
LARCENY-FROM VEHICLE,190851162,03/26/2019,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568,
LARCENY-FROM VEHICLE,190851388,03/26/2019,283 JOSEPHINE ST NE,608,Candler Park,N,33.76231,-84.34795,
LARCENY-FROM VEHICLE,190851424,03/26/2019,500 BISHOP ST NW,207,Loring Heights,E,33.7918,-84.40572,
LARCENY-FROM VEHICLE,190851442,03/26/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,190851687,03/26/2019,35 SHERIDAN DR NE,206,Garden Hills,B,33.83236,-84.38271,
LARCENY-FROM VEHICLE,190852139,03/26/2019,1455 PIEDMONT AVE NE,613,Piedmont Heights,F,33.79709,-84.36899,
LARCENY-FROM VEHICLE,190852199,03/26/2019,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,190852209,03/26/2019,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126,
LARCENY-FROM VEHICLE,190852387,03/26/2019,900 DEKALB AVE NE,602,Inman Park,N,33.75506,-84.35781,
LARCENY-FROM VEHICLE,190842046,03/25/2019,3290 NORTHSIDE PKWY NW,201,,C,33.84475,-84.42693,
LARCENY-FROM VEHICLE,190842078,03/25/2019,154 KROG ST NE @Multiple,602,Inman Park,N,33.75885,-84.364,
LARCENY-FROM VEHICLE,190842085,03/25/2019,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126,
LARCENY-FROM VEHICLE,190842106,03/25/2019,2020 BOLTON RD NW,103,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,190842160,03/25/2019,3652 ROSWELL RD NW @LANDMARK DINER,202,Tuxedo Park,A,33.85409,-84.38301,
LARCENY-FROM VEHICLE,190840476,03/25/2019,1040 HUFF RD NW,103,Blandtown,D,33.78949,-84.42125,
LARCENY-FROM VEHICLE,190840579,03/25/2019,1986 OANA ST SW,306,Sylvan Hills,X,33.70035,-84.41285,
LARCENY-FROM VEHICLE,190840953,03/25/2019,428 PAGE AVE NE,608,Candler Park,N,33.766,-84.33494,
LARCENY-FROM VEHICLE,190841200,03/25/2019,1040 JUNIPER ST NE,503,Midtown,E,33.78158,-84.38491,
LARCENY-FROM VEHICLE,190841303,03/25/2019,1062 ROSEDALE DR NE,601,Virginia Highland,F,33.77987,-84.35245,
LARCENY-FROM VEHICLE,190841645,03/25/2019,4757 EDWINA LN SW,412,Greenbriar Village,P,33.70416,-84.54201,
LARCENY-FROM VEHICLE,190841952,03/25/2019,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,190841979,03/25/2019,684 JOHN WESLEY DOBBS AVE NE,601,Inman Park,N,33.75934,-84.36409,
LARCENY-NON VEHICLE,190841133,03/25/2019,1412 METROPOLITAN PKWY SW,301,Capitol View Manor,X,33.71635,-84.40776,
LARCENY-NON VEHICLE,190840973,03/25/2019,3800 PRINCETON LAKES PARKWAY SW,414,Princeton Lakes,P,33.65635,-84.51327,
LARCENY-NON VEHICLE,190841266,03/25/2019,2525 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,190841334,03/25/2019,1932 HOSEA L WILLIAMS DR NE,610,Kirkwood,O,33.75292,-84.32397,
LARCENY-NON VEHICLE,190841617,03/25/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190841856,03/25/2019,2235 GLENWOOD AVENUE,611,East Lake,O,33.73963,-84.31356,
LARCENY-NON VEHICLE,190842011,03/25/2019,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78722,-84.49347,
LARCENY-NON VEHICLE,190840596,03/25/2019,1392 MILLER REED AVE SE,305,Chosewood Park,Y,33.71643,-84.37617,
LARCENY-NON VEHICLE,190840848,03/25/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84892,-84.36597,
LARCENY-NON VEHICLE,190841018,03/25/2019,2101 SOUTHWOOD BLVD SW,412,Ben Hill Terrace,P,33.69616,-84.51962,
LARCENY-NON VEHICLE,190841175,03/25/2019,1237 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73913,-84.42835,
LARCENY-NON VEHICLE,190841376,03/25/2019,617 SPRING ST NW,505,Midtown,E,33.77149,-84.38874,
LARCENY-NON VEHICLE,190841429,03/25/2019,1165 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73859,-84.42597,
LARCENY-NON VEHICLE,190841659,03/25/2019,3500 LENOX RD NE,208,North Buckhead,B,33.85088,-84.3625,
LARCENY-NON VEHICLE,190841249,03/25/2019,3445 PEACHTREE RD NE,210,Lenox,B,33.85096,-84.36147,
LARCENY-NON VEHICLE,190841370,03/25/2019,834 BRIARCLIFF RD NE,601,Virginia Highland,F,33.77723,-84.34737,
ROBBERY-PEDESTRIAN,190841128,03/25/2019,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73172,-84.40554,
ROBBERY-PEDESTRIAN,190842081,03/25/2019,454 FLAT SHOALS AVE SE,612,East Atlanta,W,33.7419,-84.34682,
AUTO THEFT,190840198,03/25/2019,1621 MARIETTA RD NW,103,Hills Park,D,33.7969,-84.43957,
AUTO THEFT,190840858,03/25/2019,903 HUFF RD NW,103,Blandtown,D,33.78862,-84.41725,
AUTO THEFT,190841076,03/25/2019,1133 HUFF RD NW,103,Blandtown,D,33.78909,-84.42518,
AUTO THEFT,190841844,03/25/2019,2164 MARIETTA BLVD NW,103,Bolton,D,33.81406,-84.44157,
AUTO THEFT,190842093,03/25/2019,950 WEST PEACHTREE ST NW,505,Midtown,E,33.77955,-84.38727,
AUTO THEFT,190840584,03/25/2019,4005 CAMPBELLTON RD SW,412,Ben Hill Terrace,P,33.69508,-84.52071,
ROBBERY-PEDESTRIAN,190840421,03/25/2019,614 ARTHUR ST,302,Pittsburgh,V,33.72675,-84.39943,
ROBBERY-PEDESTRIAN,190841942,03/25/2019,676 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77192,-84.35262,
ROBBERY-PEDESTRIAN,190721023,03/25/2019,699 PONCE DE LEON,602,Kirkwood,O,33.75086,-84.32133,
LARCENY-NON VEHICLE,190840429,03/25/2019,1050 HOWELL MILL RD NW,501,Home Park,E,33.78299,-84.41215,
LARCENY-NON VEHICLE,190840930,03/25/2019,879 LULLWATER PKWY NE,608,Druid Hills,N,33.77809,-84.33287,
LARCENY-NON VEHICLE,190840943,03/25/2019,170 HAYGOOD AVE SE,304,Peoplestown,V,33.72653,-84.38243,
LARCENY-NON VEHICLE,190841061,03/25/2019,1639 EMERALD AVE SW,404,Westview,T,33.74255,-84.44143,
AGG ASSAULT,190841876,03/25/2019,32 LAFAYETTE DR NE,502,Ansley Park,E,33.7901,-84.3805,
BURGLARY-RESIDENCE,190841031,03/25/2019,1093 FORTRESS AVE SW,302,Pittsburgh,V,33.72496,-84.3947,
BURGLARY-RESIDENCE,190841101,03/25/2019,1096 3RD ST NW,109,Carey Park,G,33.78496,-84.46963,
BURGLARY-NONRES,190841910,03/25/2019,3340 STONE RD SW,414,,P,33.67187,-84.49969,
BURGLARY-NONRES,190842211,03/25/2019,2516 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75242,-84.47042,
BURGLARY-RESIDENCE,190840220,03/25/2019,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
BURGLARY-NONRES,190830028,03/24/2019,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544,
BURGLARY-NONRES,190831301,03/24/2019,2115 MONROE DR NE,212,Piedmont Heights,F,33.81066,-84.37037,
BURGLARY-RESIDENCE,190830593,03/24/2019,1789 WILLIS MILL RD SW,409,Southwest,R,33.70647,-84.46943,
AGG ASSAULT,190830278,03/24/2019,3203 KINGSTON RD NW,112,Collier Heights,I,33.7799,-84.49243,
AGG ASSAULT,190831170,03/24/2019,386 NORTH AVE NE,603,Old Fourth Ward,M,33.77154,-84.37445,
AGG ASSAULT,190831524,03/24/2019,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AGG ASSAULT,190831626,03/24/2019,627 PARKWAY DR NE,603,Old Fourth Ward,M,33.77159,-84.37267,
LARCENY-NON VEHICLE,190831235,03/24/2019,202 CANDLER RD SE,611,East Lake,O,33.74754,-84.29153,
