UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,190560751,02/25/2019,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,190560767,02/25/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190561102,02/25/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190561947,02/25/2019,NORTHSIDE DR NW / 14TH ST NW,501,Home Park,E,33.78623,-84.40745,
LARCENY-NON VEHICLE,190561958,02/25/2019,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,190561993,02/25/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190562053,02/25/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190550006,02/24/2019,296 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
LARCENY-NON VEHICLE,190550800,02/24/2019,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,190550953,02/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190550979,02/24/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,190550995,02/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190551103,02/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190551148,02/24/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190551533,02/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190551783,02/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,190550013,02/24/2019,848 SPRING ST NW,505,Midtown,E,33.77771,-84.38947,
LARCENY-FROM VEHICLE,190550167,02/24/2019,121 LINDEN AVE,509,Downtown,M,33.76952,-84.38322,
LARCENY-FROM VEHICLE,190550509,02/24/2019,1080 W PEACHTREE ST NW,503,Midtown,E,33.7847,-84.38817,
LARCENY-FROM VEHICLE,190550535,02/24/2019,2341 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204,
LARCENY-FROM VEHICLE,190550638,02/24/2019,878 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73804,-84.41666,
LARCENY-FROM VEHICLE,190550649,02/24/2019,147 LINDBERGH DR NE,211,Peachtree Hills,B,33.82272,-84.38269,
LARCENY-FROM VEHICLE,190551020,02/24/2019,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011,
LARCENY-FROM VEHICLE,190551153,02/24/2019,549 PEACHTREE ST NE,509,Downtown,M,33.76949,-84.38484,
LARCENY-FROM VEHICLE,190551165,02/24/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,190551169,02/24/2019,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
LARCENY-FROM VEHICLE,190551269,02/24/2019,2461 METROPOLITAN PKWY SW,309,Perkerson,X,33.68783,-84.40888,
LARCENY-FROM VEHICLE,190551272,02/24/2019,196 PINELAND RD NW,202,Chastain Park,A,33.86634,-84.39364,
LARCENY-FROM VEHICLE,190551344,02/24/2019,342 MARIETTA ST NW,507,Downtown,M,33.76234,-84.39683,
LARCENY-FROM VEHICLE,190551463,02/24/2019,144 MORELAND AVE NE,606,Reynoldstown,N,33.75736,-84.3496,
LARCENY-FROM VEHICLE,190551487,02/24/2019,493 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74083,-84.34631,
LARCENY-FROM VEHICLE,190551489,02/24/2019,18 WADDELL ST NE,602,Inman Park,N,33.75421,-84.3629,
LARCENY-FROM VEHICLE,190551637,02/24/2019,75 MARTIN L KING JR DR SE,512,Downtown,M,33.74869,-84.38645,
LARCENY-FROM VEHICLE,190551676,02/24/2019,795 POLLARD BLVD SW,304,Summerhill,V,33.73328,-84.391,
LARCENY-FROM VEHICLE,190551717,02/24/2019,759 POLLARD BLVD SW @HOWARD JOHNSONS S,304,Summerhill,V,33.73405,-84.39127,
LARCENY-FROM VEHICLE,190551787,02/24/2019,30 5TH ST NE @BILTMORE TOWER,505,Midtown,E,33.77637,-84.38642,
LARCENY-FROM VEHICLE,190551844,02/24/2019,328 OAKLAND ,605,Grant Park,W,33.74556,-84.37487,
LARCENY-FROM VEHICLE,190551998,02/24/2019,1065 WASHITA AVE NE,602,Inman Park,N,33.76352,-84.353,
LARCENY-FROM VEHICLE,190550285,02/24/2019,645 SHELTON AVE SW,301,Adair Park,V,33.73495,-84.40898,
LARCENY-FROM VEHICLE,190550862,02/24/2019,483 LUCKIE ST NW,504,Downtown,M,33.76737,-84.39599,
LARCENY-NON VEHICLE,190550725,02/24/2019,1280 ARKWRIGHT PL SE,609,Edgewood,O,33.74897,-84.34561,
LARCENY-NON VEHICLE,190551687,02/24/2019,395 CENTRAL PARK PL NE,603,Old Fourth Ward,M,33.76536,-84.3777,
LARCENY-NON VEHICLE,190551952,02/24/2019,2333 PEACHTREE RD NE,211,Peachtree Hills,B,33.81864,-84.38865,
ROBBERY-PEDESTRIAN,190550066,02/24/2019,444 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.7545,-84.37304,
AUTO THEFT,190550463,02/24/2019,1133 HUFF RD NW,203,Blandtown,D,33.78909,-84.42518,
AUTO THEFT,190550465,02/24/2019,1133 HUFF RD ,203,Blandtown,D,33.78978,-84.42557,
AUTO THEFT,190550641,02/24/2019,153 LUCKIE ST NW,508,Downtown,M,33.75921,-84.39125,
AUTO THEFT,190551176,02/24/2019,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
AUTO THEFT,190551183,02/24/2019,3391 PEACHTREE RD NE @SWISS HOTEL,210,Lenox,B,33.84886,-84.36517,
AUTO THEFT,190551720,02/24/2019,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544,
HOMICIDE,190550041,02/24/2019,2512 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70223,-84.47089,
ROBBERY-COMMERCIAL,190550521,02/24/2019,2959 CAMPBELLTON RD SW,409,Southwest,R,33.69731,-84.48504,
ROBBERY-COMMERCIAL,190551339,02/24/2019,964 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73773,-84.41962,
ROBBERY-PEDESTRIAN,190542132,02/24/2019,511 LINDBERGH PL,211,Lindbergh/Morosgo,B,33.819,-84.37203,
ROBBERY-PEDESTRIAN,190550226,02/24/2019,2608 METROPOLITAN PKWY SW,309,Perkerson,X,33.68379,-84.40722,
ROBBERY-PEDESTRIAN,190550233,02/24/2019,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
AGG ASSAULT,190550284,02/24/2019,777 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77361,-84.36187,
AGG ASSAULT,190550756,02/24/2019,423 MCAFEE ST NW,504,Downtown,M,33.7657,-84.39446,
AGG ASSAULT,190550843,02/24/2019,2979 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
AGG ASSAULT,190550329,02/24/2019,2166 ALAN DR SW,413,Arlington Estates,P,33.69565,-84.54488,
AGG ASSAULT,190550298,02/24/2019,544 GRANT ST SW,306,Sylvan Hills,X,33.70276,-84.4062,
AGG ASSAULT,190551437,02/24/2019,239 PONCE DE LEON AVE NE @WHITE DOT,505,Midtown,E,33.7725,-84.37952,
BURGLARY-RESIDENCE,190550952,02/24/2019,810 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73286,-84.41751,
BURGLARY-RESIDENCE,190551039,02/24/2019,92 STAFFORD ST NW,105,Hunter Hills,K,33.75766,-84.42579,
BURGLARY-RESIDENCE,190551271,02/24/2019,157 MOURY AVE SW,305,The Villages at Carver,Y,33.71283,-84.3885,
BURGLARY-RESIDENCE,190551273,02/24/2019,1887 THOMASVILLE DR SE,308,Thomasville Heights,Z,33.70034,-84.35861,
BURGLARY-RESIDENCE,190551461,02/24/2019,763 CASCADE AVE SW,404,Westview,T,33.73439,-84.43707,
BURGLARY-RESIDENCE,190551475,02/24/2019,78 DELMOOR DR NW,111,,I,33.75708,-84.4905,
BURGLARY-NONRES,190551816,02/24/2019,2033 MONROE DR NE,212,Piedmont Heights,F,33.8097,-84.37396,
BURGLARY-RESIDENCE,190551145,02/24/2019,394 BROYLES ST SE,605,Grant Park,W,33.74389,-84.37763,
BURGLARY-RESIDENCE,190551347,02/24/2019,1322 FAIR ST SW,104,Mozley Park,K,33.74924,-84.43081,
BURGLARY-RESIDENCE,190551484,02/24/2019,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322,
BURGLARY-RESIDENCE,190540648,02/23/2019,475 GRIFFIN ST NW,103,English Avenue,L,33.76761,-84.41095,
BURGLARY-RESIDENCE,190541446,02/23/2019,1316 PLAZA AVE SW,402,Bush Mountain,S,33.72782,-84.43072,
BURGLARY-NONRES,190540358,02/23/2019,3500 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79664,-84.49672,
BURGLARY-NONRES,190540468,02/23/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
BURGLARY-NONRES,190540634,02/23/2019,3101 PIEDMONT RD NE,211,Peachtree Park,B,33.84075,-84.36979,
BURGLARY-NONRES,190540843,02/23/2019,1620 HOLLYWOOD RD NW @HOLLY RIDGE APTS,113,Scotts Crossing,G,33.79939,-84.47179,
BURGLARY-RESIDENCE,190541099,02/23/2019,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
BURGLARY-RESIDENCE,190541109,02/23/2019,2694 BENJAMIN E MAYS DR SW,406,Audobon Forest West,I,33.72775,-84.47639,
BURGLARY-RESIDENCE,190541388,02/23/2019,836 GASTON ST SW,402,Oakland City,S,33.73242,-84.43594,
BURGLARY-RESIDENCE,190542026,02/23/2019,1080 W PEACHTREE ST NW,503,Midtown,E,33.78483,-84.38793,
AGG ASSAULT,190540860,02/23/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
AGG ASSAULT,190541188,02/23/2019,957 NEAL ST NW,106,Bankhead,K,33.76661,-84.41888,
AUTO THEFT,190540069,02/23/2019,658 KILLIAN ST SE,605,Grant Park,W,33.7378,-84.36601,
AUTO THEFT,190540217,02/23/2019,2849 GLENLOCKE CIR NW,113,Monroe Heights,G,33.79645,-84.48506,
AUTO THEFT,190540849,02/23/2019,479 STONEWALL ST SW,507,Atlanta University Center,T,33.74928,-84.40479,
AUTO THEFT,190541010,02/23/2019,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
AUTO THEFT,190541031,02/23/2019,MECASLIN ST NW / 14TH ST NW,501,Home Park,E,33.7862,-84.39981,
AUTO THEFT,190541046,02/23/2019,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
AUTO THEFT,190541073,02/23/2019,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748,
AUTO THEFT,190541637,02/23/2019,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
LARCENY-NON VEHICLE,190540386,02/23/2019,161 TED TURNER DR NW,508,Downtown,M,33.75882,-84.38989,
LARCENY-NON VEHICLE,190541463,02/23/2019,2894 RIDGEVIEW DR SW,411,Greenbriar,R,33.66632,-84.49338,
LARCENY-NON VEHICLE,190540894,02/23/2019,1512 OLYMPIAN WAY SW,404,Westview,T,33.73526,-84.43725,
LARCENY-NON VEHICLE,190541175,02/23/2019,110 HILLIARD ST SE,604,Sweet Auburn,M,33.75162,-84.37626,
LARCENY-NON VEHICLE,190541852,02/23/2019,2222 PENELOPE ST NW,108,Dixie Hills,J,33.75612,-84.4575,
LARCENY-NON VEHICLE,190541985,02/23/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,190540216,02/23/2019,2150 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69518,-84.51856,
LARCENY-FROM VEHICLE,190540395,02/23/2019,85 JOHN WESLEY DOBBS AVE NE  ,510,Downtown,M,33.75684,-84.38475,
LARCENY-FROM VEHICLE,190540396,02/23/2019,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
LARCENY-FROM VEHICLE,190540597,02/23/2019,903 HUFF RD NW,203,Blandtown,D,33.78929,-84.41758,
LARCENY-FROM VEHICLE,190540621,02/23/2019,3655 HABERSHAM RD NE ,209,North Buckhead,B,33.8536,-84.38016,
LARCENY-FROM VEHICLE,190540628,02/23/2019,330 ARDMORE CIR NW,207,Ardmore,E,33.80344,-84.3986,
LARCENY-FROM VEHICLE,190540708,02/23/2019,1340 LANIER BLVD NE,213,Morningside/Lenox Park,F,33.791,-84.35149,
LARCENY-FROM VEHICLE,190540720,02/23/2019,3410 ALEXANDER RD NE,209,North Buckhead,B,33.85367,-84.36647,
LARCENY-FROM VEHICLE,190540742,02/23/2019,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82115,-84.35224,
LARCENY-FROM VEHICLE,190540797,02/23/2019,210 PEACHTREE D ST,508,Downtown,M,33.75943,-84.38837,
LARCENY-FROM VEHICLE,190540952,02/23/2019,600 W PEACHTREE ST NW @ONE GEORGIA CENTER,509,Downtown,M,33.77081,-84.3879,
LARCENY-FROM VEHICLE,190541117,02/23/2019,129 NORTH AVE NE,509,Downtown,M,33.77103,-84.38318,
LARCENY-FROM VEHICLE,190541259,02/23/2019,1784 PEACHTREE ST NW,207,Ardmore,E,33.80334,-84.39351,
LARCENY-FROM VEHICLE,190541317,02/23/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,190541397,02/23/2019,250 PHARR RD NE,206,Buckhead Village,B,33.83732,-84.3786,
LARCENY-FROM VEHICLE,190541592,02/23/2019,250 LITTLE ST SE,605,Grant Park,W,33.73332,-84.37936,
LARCENY-FROM VEHICLE,190541771,02/23/2019,328 OAKLAND AVE,605,Grant Park,W,33.74556,-84.37487,
LARCENY-FROM VEHICLE,190541824,02/23/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221,
LARCENY-FROM VEHICLE,190541977,02/23/2019,930 SPRING ST NW,503,Midtown,E,33.7801,-84.38942,
LARCENY-FROM VEHICLE,190542154,02/23/2019,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,190542161,02/23/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-NON VEHICLE,190540697,02/23/2019,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-NON VEHICLE,190540861,02/23/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190540938,02/23/2019,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
LARCENY-NON VEHICLE,190541251,02/23/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190541302,02/23/2019,1579 MONROE DR NE @ANSLEY MALL II,213,Piedmont Heights,F,33.79819,-84.36974,
LARCENY-NON VEHICLE,190541440,02/23/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,190541632,02/23/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190540504,02/23/2019,2520 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82391,-84.36769,
LARCENY-NON VEHICLE,190541236,02/23/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190541384,02/23/2019,144 MORELAND AVE NE,606,Reynoldstown,N,33.75736,-84.3496,
LARCENY-NON VEHICLE,190530716,02/22/2019,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,190530757,02/22/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190530844,02/22/2019,2525 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,190530872,02/22/2019,1544 PIEDMONT AVE NE ,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,190530894,02/22/2019,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,190530908,02/22/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190530920,02/22/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190531217,02/22/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190531395,02/22/2019,1181 MCPHERSON AVE SE,612,East Atlanta,W,33.74299,-84.34879,
LARCENY-NON VEHICLE,190531541,02/22/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190531616,02/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190531647,02/22/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,190531962,02/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,190532029,02/22/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190532065,02/22/2019,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,190530507,02/22/2019,1278 GRANT ST SE,305,Chosewood Park,Y,33.71977,-84.37646,
LARCENY-FROM VEHICLE,190530542,02/22/2019,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125,
LARCENY-FROM VEHICLE,190530561,02/22/2019,235 PHARR RD NE,206,Garden Hills,B,33.83636,-84.38001,
LARCENY-FROM VEHICLE,190530679,02/22/2019,3830 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65666,-84.51318,
LARCENY-FROM VEHICLE,190530709,02/22/2019,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-FROM VEHICLE,190530853,02/22/2019,908 PIEDMONT AVE NE,505,Midtown,E,33.77936,-84.38122,
LARCENY-FROM VEHICLE,190530868,02/22/2019,829 BECKWITH ST SW,101,Atlanta University Center,T,33.75233,-84.41473,
LARCENY-FROM VEHICLE,190530880,02/22/2019,290 MARTIN L KING JR DR SE,605,Oakland,W,33.74748,-84.37785,
LARCENY-FROM VEHICLE,190530890,02/22/2019,826 SPRINGDALE RD NE,608,Druid Hills,N,33.77715,-84.34446,
LARCENY-FROM VEHICLE,190530913,02/22/2019,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79009,-84.44969,
LARCENY-FROM VEHICLE,190530967,02/22/2019,996 CARMEL AVE NE,602,Inman Park,N,33.76386,-84.35476,
LARCENY-FROM VEHICLE,190531187,02/22/2019,633 ANTONE ST NW,207,Berkeley Park,D,33.79891,-84.40918,
LARCENY-FROM VEHICLE,190531211,02/22/2019,950 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69311,-84.3583,
LARCENY-FROM VEHICLE,190531700,02/22/2019,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8213,-84.36689,
LARCENY-FROM VEHICLE,190531973,02/22/2019,320 NORTH HIGHLAND AVE NE,604,Inman Park,N,33.76343,-84.35774,
LARCENY-FROM VEHICLE,190532026,02/22/2019,1996 PALIFOX DR NE,608,Lake Claire,N,33.76738,-84.32226,
LARCENY-FROM VEHICLE,190532047,02/22/2019,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568,
LARCENY-FROM VEHICLE,190532144,02/22/2019,780 N HIGHLAND AVE NE,601,Virginia Highland,F,33.7758,-84.35283,
LARCENY-FROM VEHICLE,190532160,02/22/2019,1139 GARIBALDI ST SW,302,Pittsburgh,V,33.72382,-84.39949,
LARCENY-FROM VEHICLE,190532217,02/22/2019,737 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76606,-84.36302,
LARCENY-NON VEHICLE,190530532,02/22/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190530677,02/22/2019,1494 MEMORIAL DR SE,610,Kirkwood,O,33.74807,-84.33829,
LARCENY-NON VEHICLE,190531492,02/22/2019,1769 S OLYMPIAN WAY SW,404,Westview,T,33.7356,-84.44567,
LARCENY-NON VEHICLE,190531926,02/22/2019,375 RALPH MCGILL BLVD NE,604,Old Fourth Ward,M,33.76368,-84.37587,
LARCENY-NON VEHICLE,190530655,02/22/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-NON VEHICLE,190531035,02/22/2019,1424 W PACES FERRY RD NW @WESTMINSTER SCHOOL,201,Paces,A,33.84628,-84.4343,
LARCENY-NON VEHICLE,190532013,02/22/2019,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839,
LARCENY-FROM VEHICLE,190530720,02/22/2019,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
LARCENY-FROM VEHICLE,190530856,02/22/2019,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
LARCENY-FROM VEHICLE,190531250,02/22/2019,91 BROAD ST SW,512,Downtown,M,33.7521,-84.39319,
LARCENY-FROM VEHICLE,190531262,02/22/2019,2042 OAKVIEW ROAD SE,610,Kirkwood,O,33.75086,-84.32133,
AUTO THEFT,190530143,02/22/2019,1684 KENMORE ST SW,403,Cascade Avenue/Road,S,33.7265,-84.4433,
AUTO THEFT,190530676,02/22/2019,1040 HUFF RD NW,203,Blandtown,D,33.78868,-84.42207,
AUTO THEFT,190530906,02/22/2019,2338 TERRACE VIEW CIR SW,310,Browns Mill Park,Z,33.68615,-84.39401,
AUTO THEFT,190530925,02/22/2019,1287 WHITE ST SW,402,West End,T,33.73641,-84.42825,
AUTO THEFT,190531016,02/22/2019,4050 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.69609,-84.52076,
AUTO THEFT,190531912,02/22/2019,3670 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.655,-84.50859,
AUTO THEFT,190531939,02/22/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,190532049,02/22/2019,516 LEE ST SW,401,West End,T,33.74087,-84.41346,
AUTO THEFT,190532116,02/22/2019,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
HOMICIDE,190530615,02/22/2019,371 BOULEVARD SE,605,Grant Park,W,33.7445,-84.3687,
AGG ASSAULT,190530049,02/22/2019,1005 REGIS RD SE,308,Leila Valley,Z,33.6895,-84.35462,
AGG ASSAULT,190532117,02/22/2019,388 BOULEVARD NE,603,Old Fourth Ward,M,33.76519,-84.37204,
AGG ASSAULT,190530282,02/22/2019,1920 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.7018,-84.37603,
AGG ASSAULT,190531292,02/22/2019,632 S GRAND AVE NW,109,Center Hill,J,33.77239,-84.46285,
BURGLARY-RESIDENCE,190530603,02/22/2019,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,407,Fairburn Mays,H,33.74315,-84.51099,
BURGLARY-RESIDENCE,190530787,02/22/2019,1178 DONNELLY AVENUE SW,402,Oakland City,S,33.73253,-84.42652,
BURGLARY-NONRES,190530926,02/22/2019,2800 SPRINGDALE RD SW @CRESTVIEW NURING HO,311,Hammond Park,X,33.67875,-84.41414,
BURGLARY-NONRES,190520682,02/22/2019,229 PEACHTREE STREET,509,Downtown,M,33.7604,-84.38746,
BURGLARY-RESIDENCE,190531550,02/22/2019,763 CASCADE AVE SW,404,Westview,T,33.73439,-84.43707,
BURGLARY-RESIDENCE,190532263,02/22/2019,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
BURGLARY-RESIDENCE,190521696,02/21/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82266,-84.3643,
BURGLARY-RESIDENCE,190521055,02/21/2019,1371 BELMONT AVE SW,301,Capitol View,X,33.71744,-84.4101,
BURGLARY-NONRES,190520713,02/21/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
BURGLARY-NONRES,190520152,02/21/2019,2740 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68896,-84.48909,
BURGLARY-NONRES,190520427,02/21/2019,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
BURGLARY-RESIDENCE,190520786,02/21/2019,1351 BLUEFIELD DR SW,403,Oakland City,S,33.72528,-84.43215,
BURGLARY-RESIDENCE,190520892,02/21/2019,520 SPRING VALLEY RD NW,205,Collier Hills,C,33.80926,-84.40485,
BURGLARY-RESIDENCE,190520928,02/21/2019,1480 RYAN ST SW,403,Oakland City,S,33.71466,-84.4299,
BURGLARY-RESIDENCE,190521098,02/21/2019,2603 OLDKNOW DR NW,109,Center Hill,J,33.77191,-84.47219,
BURGLARY-RESIDENCE,190521305,02/21/2019,836 GASTON ST SW,402,Oakland City,S,33.73242,-84.43594,
BURGLARY-RESIDENCE,190521848,02/21/2019,2796 MACON DR SE,312,Glenrose Heights,Z,33.67858,-84.38778,
BURGLARY-RESIDENCE,190521989,02/21/2019,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AGG ASSAULT,190520086,02/21/2019,1700 STANTON RD SW,408,,R,33.70907,-84.44364,
AGG ASSAULT,190521327,02/21/2019,35 OAK DR SW,312,Glenrose Heights,Z,33.66878,-84.39456,
AGG ASSAULT,190522330,02/21/2019,585 MCDANIEL ST SW,303,Mechanicsville,V,33.73896,-84.40206,
ROBBERY-PEDESTRIAN,190521936,02/21/2019,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
ROBBERY-PEDESTRIAN,190521216,02/21/2019,2866 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67677,-84.40829,
AUTO THEFT,190520184,02/21/2019,761 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
AUTO THEFT,190520282,02/21/2019,2175 PENELOPE ST NW,108,Penelope Neighbors,J,33.75484,-84.45656,
AUTO THEFT,190520314,02/21/2019,500 JEFFERSON CHASE ST SE,312,Glenrose Heights,Z,33.6655,-84.383,
AUTO THEFT,190520609,02/21/2019,400 JOHN WESLEY DOBBS AVE NE,604,Sweet Auburn,M,33.75884,-84.37447,
